id,game_id,name,game_set_slug,publishers,released,release_year,release_month,release_day,expected_item_count,source_notes
b268390b-b376-4e0e-a7d9-31480559e034,76a7f627-f2f9-47b4-9c9e-81d786ffad8d,The Wizards Limited,middle-earth_the-wizards-limited,"[""Iron Crown Enterprises""]",,1995,12,,484,{}
899c0a97-9e82-4e9e-9b19-846bb8317c4d,76a7f627-f2f9-47b4-9c9e-81d786ffad8d,Unlimited,middle-earth_unlimited,"[""Iron Crown Enterprises""]",,1996,4,,484,{}
338fa086-121b-48d8-8676-32df233373cc,3665e79c-f379-4b3f-9157-9bdb6db5ba10,MLB Showdown 2000,mlb-showdown-2000_mlb-showdown-2000,"[""Wizards of the Coast""]",,2000,4,,512,{}
112b2a5c-6784-4206-8d50-06b192d12bd7,3665e79c-f379-4b3f-9157-9bdb6db5ba10,Pennant Run,mlb-showdown-2000_pennant-run,"[""Wizards of the Coast""]",,2000,9,,175,{}
feea1a8f-099e-46ea-b064-642323516a90,4b3e32df-f703-4364-bdf6-3f688f27f490,Alpha Series,monster-magic_alpha-series,[],,,,,,{}
ba37fa48-dfd4-4b5f-9d5d-69467f5d35ee,b4d373ca-6191-4391-8533-3cfa4452ae04,Monster Rancher,monster-rancher_monster-rancher,"[""Artbox""]",,2000,6,,99,{}
6044a07c-4719-4505-bac3-d5356dc2e3a0,8ad40f3e-887a-40a6-b6b3-61eb66161ef4,Monty Python and the Holy Grail,monty-python-and-the-holy-grail-collectible-card-game_monty-python-and-the-holy-grail,"[""Kenzer & Company""]",,1996,6,,314,{}
2e559d9a-a474-4499-84ac-ddc41840c4b3,8ad40f3e-887a-40a6-b6b3-61eb66161ef4,Taunt You a Second Time!,monty-python-and-the-holy-grail-collectible-card-game_taunt-you-a-second-time!,[],,2000,8,,158,{}
a4d62d55-08b8-4696-ae77-26a159a8ef7a,192384df-ddc4-4c8f-9ef7-2dd82e628412,Mortal Kombat,mortal-kombat-kard-game_mortal-kombat,"[""Brady Games""]",,1996,1,,300,{}
7a7bdc1f-7d6f-41d6-8feb-1a95c312092d,75228c6a-3989-4ec3-9b63-3c9cb5cb0fde,Fashion Furious,munchkin-collectible-card-game_fashion-furious,"[""Steve Jackson Games""]",,2018,8,,,"{""release_date_notes"": ""Release date sourced from official website: https://munchkinccg.sjgames.com/products/season1/""}"
572f87d6-1b2c-4141-b775-ae96459a5ab7,75228c6a-3989-4ec3-9b63-3c9cb5cb0fde,Grave Danger,munchkin-collectible-card-game_grave-danger,"[""Steve Jackson Games""]",,2018,11,,,"{""release_date_notes"": ""Release date sourced from official website: https://munchkinccg.sjgames.com/products/season1/""}"
86c58d58-9b7b-41de-93ee-4291989a6433,75228c6a-3989-4ec3-9b63-3c9cb5cb0fde,Phat Pack,munchkin-collectible-card-game_phat-pack,"[""Steve Jackson Games""]",,2018,09,,,"{""release_date_notes"": ""Release date sourced from official website: https://munchkinccg.sjgames.com/products/season1/""}"
28714289-83fb-4e66-91b5-3ab239b87737,75228c6a-3989-4ec3-9b63-3c9cb5cb0fde,Season 1,munchkin-collectible-card-game_season-1,"[""Steve Jackson Games""]",,2018,2,,,"{""release_date_notes"": ""Release date sourced from official website: https://munchkinccg.sjgames.com/products/season1/""}"
b9d4f2d1-a683-4014-8dca-44af2e5a75c1,75228c6a-3989-4ec3-9b63-3c9cb5cb0fde,The Desolation of Blarg,munchkin-collectible-card-game_the-desolation-of-blarg,"[""Steve Jackson Games""]",,2018,5,,,"{""release_date_notes"": ""Release date sourced from official website: https://munchkinccg.sjgames.com/products/season1/""}"
44208519-99dc-4c44-abf3-e77b13094cb9,b70c95dd-298e-4878-9eed-0eeb00ae4782,Absolute Discord,my-little-pony-collectible-card-game_absolute-discord,[],,,,,,{}
2d694407-43e3-4ce1-b0e0-8e6d879304d3,b70c95dd-298e-4878-9eed-0eeb00ae4782,Canterlot Nights,my-little-pony-collectible-card-game_canterlot-nights,[],,,,,,{}
2c17075b-b7cb-4054-b27a-f7370c57333d,b70c95dd-298e-4878-9eed-0eeb00ae4782,Defenders of Equestria,my-little-pony-collectible-card-game_defenders-of-equestria,[],,,,,,{}
b67d6887-338f-4a03-95ca-d4ea62c8d7c8,b70c95dd-298e-4878-9eed-0eeb00ae4782,Equestrian Odysseys,my-little-pony-collectible-card-game_equestrian-odysseys,[],,,,,,{}
d58fcd86-26c5-4407-a99c-9e68f35eef27,b70c95dd-298e-4878-9eed-0eeb00ae4782,Generic Fixed,my-little-pony-collectible-card-game_generic-fixed,[],,,,,,"{""set_name_notes"": ""https://mlpccg.fandom.com/wiki/Generic_Fixed_Set""}"
0300ea39-3528-4837-a165-e4fc25591a6a,b70c95dd-298e-4878-9eed-0eeb00ae4782,High Magic,my-little-pony-collectible-card-game_high-magic,[],,,,,,{}
ddffde39-e7e8-4f2d-bdad-19f60a0f8140,b70c95dd-298e-4878-9eed-0eeb00ae4782,Marks in Time,my-little-pony-collectible-card-game_marks-in-time,[],,,,,,{}
1f6674dd-bb28-4c86-ac51-56d2f7d3b1d0,b70c95dd-298e-4878-9eed-0eeb00ae4782,Premiere,my-little-pony-collectible-card-game_premiere,[],,,,,,{}
3999e647-cfb5-4aef-81b9-3b51630bdc6f,b70c95dd-298e-4878-9eed-0eeb00ae4782,Rock N Rave Two Player Theme Deck,my-little-pony-collectible-card-game_rock-n-rave-two-player-theme-deck,[],,,,,,"{""set_name_notes"": ""mlpccg.fandom.com/wiki/Rock_N_Rave""}"
926e6153-7ff0-4e0e-aa61-4bf8f22511b3,b70c95dd-298e-4878-9eed-0eeb00ae4782,The Crystal Games,my-little-pony-collectible-card-game_the-crystal-games,[],,,,,,{}
55e5e414-53bc-4463-b413-4003b7c45acd,bbcdc8c0-7385-4b2e-968c-9d034e65a94b,Cthulu Rising,mythos_cthulu-rising,"[""Chaosium""]",,1996,4,,67,{}
cddb2783-3f97-4bd5-8dbe-0b71b5624b66,bbcdc8c0-7385-4b2e-968c-9d034e65a94b,Dreamlands Limited,mythos_dreamlands-limited,"[""Chaosium""]",,1997,1,,210,{}
a4490461-f420-472d-a6f1-f437c403bbb9,bbcdc8c0-7385-4b2e-968c-9d034e65a94b,Legend of the Necronomicon,mythos_legend-of-the-necronomicon,"[""Chaosium""]",,1996,5,,67,{}
f1b1d948-88a8-4db9-bf6f-3cb5dbcca70d,bbcdc8c0-7385-4b2e-968c-9d034e65a94b,Limited Edition,mythos_limited-edition,"[""Chaosium""]",,1996,3,,216,{}
2a48eeeb-7b92-4459-8c56-84fa8bd75c2b,bbcdc8c0-7385-4b2e-968c-9d034e65a94b,New Aeon,mythos_new-aeon,"[""Chaosium""]",,1997,11,,205,{}
26dabe83-f0d4-4b64-b071-968c4c5cdc2f,bbcdc8c0-7385-4b2e-968c-9d034e65a94b,Standard Edition,mythos_standard-edition,"[""Chaosium""]",,1996,,,97,{}
32e405b5-4596-4e7f-92cb-a71f3c894918,bbcdc8c0-7385-4b2e-968c-9d034e65a94b,The Expeditions of Miskatonic University,mythos_the-expeditions-of-miskatonic-university,"[""Chaosium""]",,1996,3,,67,{}
8a90ed76-efc0-4a11-be46-131994554e24,7409becf-a53a-40e4-8f3f-b76880d8401c,Enter the Realm,mythrel-tcg_enter-the-realm,[],1,2018,6,28,,{}
358a5bc5-509b-47e3-923f-24bed5ee5a1f,e8536afc-77d1-4084-835b-1c8dd06b043c,Classic,netrunner_classic,"[""Wizards of the Coast""]",,1999,11,,52,{}
1915b539-dfe5-4f5f-a599-b6ac907b63a9,e8536afc-77d1-4084-835b-1c8dd06b043c,Limited,netrunner_limited,"[""Wizards of the Coast""]",,1996,4,,374,{}
c009fbe9-9a48-4c14-a52a-51f7c4f5cd22,e8536afc-77d1-4084-835b-1c8dd06b043c,Proteus,netrunner_proteus,"[""Wizards of the Coast""]",,1996,9,,154,{}
b2fa7b16-725d-44b1-8430-6135b7c922c6,08a3f1c9-b324-4679-9055-0eccbf1c4dde,Base Set (1st Edition),nostalgix_base-set-(1st-edition),[],,,,,,{}
99a68318-03dc-4da7-8eea-3202d3220769,08a3f1c9-b324-4679-9055-0eccbf1c4dde,Base Set (Day Zero),nostalgix_base-set-(day-zero),[],,,,,,{}
be06552d-e170-44c3-b4f2-7501ba23e21e,08a3f1c9-b324-4679-9055-0eccbf1c4dde,Harmonic Surge (1st Edition),nostalgix_harmonic-surge-(1st-edition),[],,,,,,{}
029c2119-9240-4217-8a80-0c57accdeaea,6391307d-e305-49ee-9a5e-7b86c63c81d2,Arcana,on-the-edge_arcana,"[""Atlas Games"", ""Trident""]",,1995,8,,117,{}
d4d707ae-825f-4721-b95a-095f5ccf4cc5,6391307d-e305-49ee-9a5e-7b86c63c81d2,Limited Edition,on-the-edge_limited-edition,"[""Atlas Games"", ""Trident""]",,1994,10,,269,{}
f860ed19-b61c-4c14-97a1-7ee93e7c4fb0,6391307d-e305-49ee-9a5e-7b86c63c81d2,Other,on-the-edge_other,"[""Atlas Games"", ""Trident""]",,1994,12,,269,{}
b35a356b-0dbd-49da-b3fb-cd532f9566c0,6391307d-e305-49ee-9a5e-7b86c63c81d2,Shadows,on-the-edge_shadows,"[""Atlas Games"", ""Trident""]",,1995,5,,117,{}
fef79338-114d-4225-a576-0eeecc96b228,6391307d-e305-49ee-9a5e-7b86c63c81d2,Standard Edition,on-the-edge_standard-edition,"[""Atlas Games"", ""Trident""]",,1995,3,,270,{}
19c8c0bd-53bc-41f0-a7bb-99e8c1f19452,6391307d-e305-49ee-9a5e-7b86c63c81d2,The Cut-Ups Project,on-the-edge_the-cut-ups-project,"[""Atlas Games"", ""Trident""]",,1995,2,,90,{}
3a0201d3-8242-4a87-b0a0-e81f537e39af,6391307d-e305-49ee-9a5e-7b86c63c81d2,Unlimited Edition,on-the-edge_unlimited-edition,"[""Atlas Games"", ""Trident""]",,1994,12,,269,{}
9ffda048-97af-4b52-9f4f-fe8182cbf407,0665a864-6afd-41b7-9c73-fe1389304c7c,Premiere,one-on-one-hockey-challenge_premiere,"[""Playoff""]",,1995,9,,,"{""set_name_notes"": ""Scrye Collectible Card Game Checklist & Price Guide First Edition""}"
de253988-fadd-4f54-be9d-3e1585d94178,f31279db-1664-410d-ab37-c839514c9b8c,Base Set,ophidian-2350_base-set,[],,,,,,{}
9d90eebe-3378-40fe-a6bb-da3e252508c4,724ac9f6-f6ca-41b2-89b5-517d8552fa7f,DC,overpower_dc,"[""Fleer/Skybox""]",,1996,10,,334,{}
d4bc1aff-d42d-472d-bb60-e4f802e21caf,724ac9f6-f6ca-41b2-89b5-517d8552fa7f,Image,overpower_image,"[""Fleer/Skybox""]",,1998,9,,217,{}
2ba4fd58-50c7-4d91-be03-eac56d8b00f6,724ac9f6-f6ca-41b2-89b5-517d8552fa7f,IQ,overpower_iq,"[""Fleer/Skybox""]",,1997,2,,279,{}
f925f650-cb7b-464a-a8d7-c8e51678b32b,724ac9f6-f6ca-41b2-89b5-517d8552fa7f,Justice League,overpower_justice-league,"[""Fleer/Skybox""]",,1997,2,,197,{}
5d113798-6292-4f9d-a13c-f42c92c7c241,724ac9f6-f6ca-41b2-89b5-517d8552fa7f,Marvel Classic,overpower_marvel-classic,"[""Fleer/Skybox""]",,1997,9,,289,{}
1a667530-ef09-4f24-a83d-f9f874b61aef,724ac9f6-f6ca-41b2-89b5-517d8552fa7f,Marvel Limited,overpower_marvel-limited,"[""Fleer/Skybox""]",,1995,8,,346,{}
49a0c67c-b11c-4841-9042-7948a2a7fad9,724ac9f6-f6ca-41b2-89b5-517d8552fa7f,Mission Control,overpower_mission-control,"[""Fleer/Skybox""]",,1996,4,,146,{}
406f7f76-4daa-485f-8748-1871f5d3ec9d,724ac9f6-f6ca-41b2-89b5-517d8552fa7f,Monumental,overpower_monumental,"[""Fleer/Skybox""]",,1997,5,,289,{}
95ca7aa6-35ee-4de6-b8a5-060a7278b35d,724ac9f6-f6ca-41b2-89b5-517d8552fa7f,Other,overpower_other,"[""Fleer/Skybox""]",,,,,74,{}
2bdbb5f9-2509-4e6c-b469-77865cd5cdc0,724ac9f6-f6ca-41b2-89b5-517d8552fa7f,Power Surge,overpower_power-surge,"[""Fleer/Skybox""]",,1996,1,,269,{}
3eb6290f-9a55-4e3a-9e1b-b5bc1ac25bf9,724ac9f6-f6ca-41b2-89b5-517d8552fa7f,X-Men,overpower_x-men,"[""Fleer/Skybox""]",,1998,12,,217,{}
b91f85a0-7fa4-4517-b2f0-101c48a3aa3b,0245269e-6808-4b46-9bff-5d3fbee8cf4e,Dawn of Palpagos,palworld-official-card-game_dawn-of-palpagos,[],,,,,,{}
ff8925ba-9bd0-4ae6-a32e-6cae95aa4c28,601935a4-678c-4523-b4d6-3a818abb45e1,Dead Man's Chest,pirates-of-the-caribbean-trading-card-game_dead-man-s-chest,[],,,,,,{}
4cf10003-1555-4698-9289-975ce8e2a3d3,6f0b42b7-9f5a-4226-9be9-bdc0eb3c59d9,Premiere,playoff-one-on-one-hockey-challenge_premiere,"[""Playoff""]",,1995,9,,330,{}
cf7d3caf-ee4b-4530-a0f4-485ff5500068,1939fb2f-6422-424c-9cf4-58b833f42c0f,First Strike,powercardz_first-strike,"[""Caliber Game Systems""]",,1995,7,,300,"{""set_name_notes"": ""Scrye Collectible Card Game Checklist & Price Guide First Edition""}"
e800604d-3045-49cd-bf83-bab6afef6ab2,1939fb2f-6422-424c-9cf4-58b833f42c0f,Other,powercardz_other,[],,,,,,{}
66904d33-ebd1-4a64-af19-80c2fb7da9bd,1939fb2f-6422-424c-9cf4-58b833f42c0f,Spawn,powercardz_spawn,"[""Caliber Game Systems""]",,1995,9,,190,{}
d4b20a7c-2df6-41db-b8d2-49c8522dd7f7,52c5b59a-509f-4342-b101-c52d3d1b8ef9,Limited,quest-for-the-grail_limited,"[""Horizon Games"", ""Stone Ring""]",,1995,12,,280,{}
edc62823-0cd5-4737-8e4e-ff74f1a275f7,52c5b59a-509f-4342-b101-c52d3d1b8ef9,Preview Edition,quest-for-the-grail_preview-edition,"[""Horizon Games"", ""Stone Ring""]",,1995,8,,125,{}
eecf20d3-1fe8-46ac-80f4-c68cd954a72c,4acabae0-427c-4043-8f6c-2e7e76c4381f,Racing Challenge,racing-challenge_racing-challenge,"[""Upper Deck""]",,2000,8,,227,{}
f8f68698-4cf2-4947-aab0-deafc1ed1f93,9ab1a105-72ab-431e-8790-459a4ed94346,Legacy of the Tribes,rage-(1995)_legacy-of-the-tribes,"[""White Wolf""]",,1996,10,,215,{}
8cb6ba87-7d6a-4e5e-91b2-efdab8dfb08b,9ab1a105-72ab-431e-8790-459a4ed94346,Limited,rage-(1995)_limited,"[""White Wolf""]",,1995,5,,321,{}
400b0d75-8bea-4fd9-9cc2-3f88f8cc9c7c,9ab1a105-72ab-431e-8790-459a4ed94346,Other,rage-(1995)_other,"[""White Wolf""]",,,,,16,{}
5a7df658-e2c8-4fea-9637-3e5bcbd2492d,9ab1a105-72ab-431e-8790-459a4ed94346,The Umbra,rage-(1995)_the-umbra,"[""White Wolf""]",,1995,9,,95,{}
72bf413d-6b78-4c1f-93dc-66d5b987f7ed,9ab1a105-72ab-431e-8790-459a4ed94346,The War of the Amazon,rage-(1995)_the-war-of-the-amazon,"[""White Wolf""]",,1996,4,,140,{}
b09f3506-5a3e-4a4f-ae48-477fde4de9df,9ab1a105-72ab-431e-8790-459a4ed94346,The Wyrm,rage-(1995)_the-wyrm,"[""White Wolf""]",,1995,12,,186,{}
853acd05-8e2d-427e-9db1-3fdf795db38d,9ab1a105-72ab-431e-8790-459a4ed94346,Unlimited,rage-(1995)_unlimited,"[""White Wolf""]",,1996,,,321,{}
bce7c84e-7aff-4542-877c-ad62bdd2d11e,f2758b0e-2f54-4ee3-91b2-103d21e84f51,Equinox,rage-(1998)_equinox,"[""Wizards of the Coast""]",,1999,3,,230,{}
81d29f78-fd5b-4d6f-a367-3a9a088eaec9,f2758b0e-2f54-4ee3-91b2-103d21e84f51,Phase 1,rage-(1998)_phase-1,"[""Wizards of the Coast""]",,1998,8,,104,{}
7a4ad912-7c35-4524-b1fc-832fd0725953,f2758b0e-2f54-4ee3-91b2-103d21e84f51,Phase 2,rage-(1998)_phase-2,"[""Wizards of the Coast""]",,1998,9,,103,{}
6a29bd3a-cd6a-46c7-8634-772103b64469,f2758b0e-2f54-4ee3-91b2-103d21e84f51,Phase 3,rage-(1998)_phase-3,"[""Wizards of the Coast""]",,1998,10,,94,{}
d15c858d-8f42-497e-8811-f57fae225d20,f2758b0e-2f54-4ee3-91b2-103d21e84f51,Phase 4,rage-(1998)_phase-4,"[""Wizards of the Coast""]",,1998,11,,95,{}
5bc94237-c221-49d3-9396-89c44f1b5c04,f2758b0e-2f54-4ee3-91b2-103d21e84f51,Phase 5,rage-(1998)_phase-5,"[""Wizards of the Coast""]",,1998,12,,88,{}
facc0148-79cf-49b8-b671-7526264b8484,f2758b0e-2f54-4ee3-91b2-103d21e84f51,Phase 6,rage-(1998)_phase-6,"[""Wizards of the Coast""]",,1999,1,,88,{}
32370f2a-df57-472a-ad39-0f629ee1325f,129c63a2-770d-4086-91c0-4f9254de1142,1995 Expansion Teams,red-zone_1995-expansion-teams,"[""Donruss"", ""NXT Games""]",,1995,12,,98,"{""set_name_notes"": ""Scrye Collectible Card Game Checklist & Price Guide First Edition""}"
59e45b7d-9c9f-40c4-a959-aeb78468147a,129c63a2-770d-4086-91c0-4f9254de1142,Premiere,red-zone_premiere,"[""Donruss"", ""NXT Games""]",,1995,10,,336,"{""set_name_notes"": ""Scrye Collectible Card Game Checklist & Price Guide First Edition""}"
2ab4fe58-6c3f-4164-b553-7ec7071fda31,1c2b43e4-2b30-461b-aeb9-107c8c272d27,AB Cloud of Witnesses,redemption_ab-cloud-of-witnesses,[],,,,,,{}
c6c58514-805a-4ce3-8765-dec0d0e93a4e,1c2b43e4-2b30-461b-aeb9-107c8c272d27,AB Revelations of John,redemption_ab-revelations-of-john,[],,,,,,{}
b1c09b0d-f32e-4876-b96c-f73d95ce051f,1c2b43e4-2b30-461b-aeb9-107c8c272d27,Angel Wars,redemption_angel-wars,[],,,,,,{}
3289c1aa-9a2e-4148-a6b3-3cf04cf81f77,1c2b43e4-2b30-461b-aeb9-107c8c272d27,Cloud of Witnesses,redemption_cloud-of-witnesses,[],,,,,,{}
809c3f58-1d4e-4d10-a5d6-3edc69f3e6d7,1c2b43e4-2b30-461b-aeb9-107c8c272d27,Deck A (Limited),redemption_deck-a-(limited),[],,,,,,"{""set_name_notes"": ""Scrye Collectible Card Game Checklist & Price Guide First Edition""}"
8c0b9ce1-37ca-4da8-a820-589662994dd1,1c2b43e4-2b30-461b-aeb9-107c8c272d27,Deck A (Unlimited),redemption_deck-a-(unlimited),[],,,,,,"{""set_name_notes"": ""Scrye Collectible Card Game Checklist & Price Guide First Edition""}"
8242f690-9a9a-446b-a954-a7202d96e483,1c2b43e4-2b30-461b-aeb9-107c8c272d27,Deck B (Limited),redemption_deck-b-(limited),[],,,,,,"{""set_name_notes"": ""Scrye Collectible Card Game Checklist & Price Guide First Edition""}"
d7088e55-7828-47e2-9699-68f0b91c4172,1c2b43e4-2b30-461b-aeb9-107c8c272d27,Deck B (Unlimited),redemption_deck-b-(unlimited),[],,,,,,"{""set_name_notes"": ""Scrye Collectible Card Game Checklist & Price Guide First Edition""}"
16ebdee2-0b94-4dcb-be6b-4e90a5182eb8,1c2b43e4-2b30-461b-aeb9-107c8c272d27,Deck C,redemption_deck-c,[],,,,,,"{""set_name_notes"": ""Scrye Collectible Card Game Checklist & Price Guide First Edition""}"
f95a9138-d5f0-406f-a161-c5a9d70084af,1c2b43e4-2b30-461b-aeb9-107c8c272d27,Deck D,redemption_deck-d,[],,,,,,"{""set_name_notes"": ""Scrye Collectible Card Game Checklist & Price Guide First Edition""}"
f6a138a2-fcde-46e3-a88f-b452ab8a1001,1c2b43e4-2b30-461b-aeb9-107c8c272d27,Deck E,redemption_deck-e,[],,,,,,{}
f42a673c-a43d-4d6a-b49a-7f32e10ff736,1c2b43e4-2b30-461b-aeb9-107c8c272d27,Deck F,redemption_deck-f,[],,,,,,{}
e6a092aa-51b4-4e12-815d-55cddc65b5f1,1c2b43e4-2b30-461b-aeb9-107c8c272d27,Deck G,redemption_deck-g,[],,,,,,{}
e928b411-cd76-4d82-b729-771b55d2b912,1c2b43e4-2b30-461b-aeb9-107c8c272d27,Deck H,redemption_deck-h,[],,,,,,{}
63d0c664-a2d5-450d-83d9-6a0e0ef28272,1c2b43e4-2b30-461b-aeb9-107c8c272d27,Deck I,redemption_deck-i,[],,,,,,{}
f347b89f-5778-4d82-98dc-123d2e1c287d,1c2b43e4-2b30-461b-aeb9-107c8c272d27,Deck J,redemption_deck-j,[],,,,,,{}
8a64db56-390b-473c-9376-2d3b395d3f52,1c2b43e4-2b30-461b-aeb9-107c8c272d27,Faith of Our Fathers (2007),redemption_faith-of-our-fathers-(2007),[],,,,,,{}
1c7d043e-9d1e-4e81-b0ad-83150765a372,1c2b43e4-2b30-461b-aeb9-107c8c272d27,Faith of Our Fathers (2011),redemption_faith-of-our-fathers-(2011),[],,,,,,{}
1f1f5e8c-7cc2-4441-bd3a-3287da442c9d,1c2b43e4-2b30-461b-aeb9-107c8c272d27,Legacy Rare,redemption_legacy-rare,[],,,,,,{}
71dbe6f7-d3ff-4150-b433-ccc7d94fdd29,1c2b43e4-2b30-461b-aeb9-107c8c272d27,Limited Edition,redemption_limited-edition,"[""Cactus Game Design""]",,1995,7,,162,"{""set_name_notes"": ""Scrye Collectible Card Game Checklist & Price Guide First Edition""}"
c2bf0acb-048c-4790-9cf3-82c147f884f6,1c2b43e4-2b30-461b-aeb9-107c8c272d27,Other,redemption_other,"[""Cactus Game Design""]",,2000,9,,189,"{""set_name_notes"": ""Scrye Collectible Card Game Checklist & Price Guide First Edition""}"
26aad6ee-dd9a-4af5-9ff5-4eb8a86d1fa7,1c2b43e4-2b30-461b-aeb9-107c8c272d27,Prophecies of Christ (Phase 1),redemption_prophecies-of-christ-(phase-1),[],,,,,,{}
c32b930e-3e4d-42ce-b374-61654864eba4,1c2b43e4-2b30-461b-aeb9-107c8c272d27,Prophecies of Christ (Phase 2),redemption_prophecies-of-christ-(phase-2),[],,,,,,{}
73bcd1fa-2e20-4f5c-8963-2c55c5cf1457,1c2b43e4-2b30-461b-aeb9-107c8c272d27,Revelation of John,redemption_revelation-of-john,[],,,,,,{}
789a4cb3-28c6-4ae9-a933-e7d35fa7cea6,1c2b43e4-2b30-461b-aeb9-107c8c272d27,Rock of Ages (2008),redemption_rock-of-ages-(2008),[],,,,,,{}
387694db-58aa-4112-9c76-662478d8deea,1c2b43e4-2b30-461b-aeb9-107c8c272d27,Rock of Ages (2011),redemption_rock-of-ages-(2011),[],,,,,,{}
ddc0f75d-00f9-4cd5-b26b-c7ffff576588,1c2b43e4-2b30-461b-aeb9-107c8c272d27,Rock of Ages (2013),redemption_rock-of-ages-(2013),[],,,,,,{}
3b8b4dcc-8d45-4ca0-ba8d-8a0e234a3bb8,1c2b43e4-2b30-461b-aeb9-107c8c272d27,The Apostles,redemption_the-apostles,[],,,,,,{}
e111f977-3b3b-4ae6-9fb8-b71e477e7d84,1c2b43e4-2b30-461b-aeb9-107c8c272d27,The Disciples,redemption_the-disciples,[],,,,,,{}
154c749f-13d4-42f4-b557-7becae5edb75,1c2b43e4-2b30-461b-aeb9-107c8c272d27,The Early Church (Phase 1),redemption_the-early-church-(phase-1),[],,,,,,{}
e7b61f2d-8ed1-4969-9415-caacac4bfdcd,1c2b43e4-2b30-461b-aeb9-107c8c272d27,The Early Church (Phase 2),redemption_the-early-church-(phase-2),[],,,,,,{}
50ff44f7-68b1-4d11-a47f-d53b822671e3,1c2b43e4-2b30-461b-aeb9-107c8c272d27,The Fall of Man,redemption_the-fall-of-man,[],,,,,,{}
317b213d-81e4-45ce-ac12-b18bfb73663a,1c2b43e4-2b30-461b-aeb9-107c8c272d27,The Kings,redemption_the-kings,[],,,,,,{}
ada7cbe8-1a8b-4293-80e6-0ab9bbc66980,1c2b43e4-2b30-461b-aeb9-107c8c272d27,The Patriarchs,redemption_the-patriarchs,[],,,,,,{}
f3a27dce-8408-47cc-b88b-2e1d2c57dc20,1c2b43e4-2b30-461b-aeb9-107c8c272d27,The Persecuted Church,redemption_the-persecuted-church,[],,,,,,{}
c1d5abc3-f8c0-4899-85fa-377cdc95d6ea,1c2b43e4-2b30-461b-aeb9-107c8c272d27,The Priests,redemption_the-priests,[],,,,,,{}
3db41c43-56ed-4214-a503-1fe5596de915,1c2b43e4-2b30-461b-aeb9-107c8c272d27,The Prophets,redemption_the-prophets,"[""Cactus Game Design""]",,1996,7,,106,{}
1bf8fb39-f4cb-41b1-b819-48aca813902e,1c2b43e4-2b30-461b-aeb9-107c8c272d27,The Warriors,redemption_the-warriors,"[""Cactus Game Design""]",,1999,6,,171,"{""set_name_notes"": ""Scrye Collectible Card Game Checklist & Price Guide First Edition""}"
6bf69201-c97a-4cea-af0e-a04693ad2ad7,1c2b43e4-2b30-461b-aeb9-107c8c272d27,The Women,redemption_the-women,"[""Cactus Game Design""]",,1997,7,,82,{}
8787e518-207a-4014-9f09-eb854f7dbcb7,1c2b43e4-2b30-461b-aeb9-107c8c272d27,Thesaurus Ex Preteritus,redemption_thesaurus-ex-preteritus,[],,,,,,{}
680c4233-6c1b-4b01-9373-62ccd80f237e,1c2b43e4-2b30-461b-aeb9-107c8c272d27,Unlimited Edition,redemption_unlimited-edition,"[""Cactus Game Design""]",,1995,11,,162,"{""set_name_notes"": ""Scrye Collectible Card Game Checklist & Price Guide First Edition""}"
6a66fe26-814f-4424-9e52-1ff18776a364,2cf52bab-eccb-472d-a9b9-d47bb3f1b11d,Ruinsworld,ruinsworld_ruinsworld,"[""Medallion Simulations""]",,1995,12,,199,{}
aea8798d-76c0-45e8-b9bd-1992665793fe,2c346542-0a1a-4902-87f2-5a77d60d4cf5,Premiere,sailor-moon-collectible-card-game_premiere,"[""Dart Flipcards""]",,2000,7,,160,{}
05a4fb59-e06b-4ef1-ba48-e6a90088f572,8a2df42a-283f-49cb-9e1a-4ae10c5baeef,Base Set,sand-land-tactical-card-battle_base-set,[],,,,,,{}
6a25ea12-908f-4b1a-a862-179748077c4f,26274600-5b46-4d91-8f35-4ff8b1b9d4a0,Alien Invaders,scooby-doo!-expandable-card-game_alien-invaders,"[""Journeyman Press""]",,,,,,{}
b62d13ed-122b-407b-b657-97b3dcefacea,26274600-5b46-4d91-8f35-4ff8b1b9d4a0,Scooby-Doo!,scooby-doo!-expandable-card-game_scooby-doo!,"[""Journeyman Press""]",,2000,8,,219,{}
4a1545af-b7bc-470f-9577-506a2d6c3196,2e3db55d-0824-44dd-a3f0-8d5288175dd8,Flashpoint,shadowfist_flashpoint,"[""Daedalus""]",,1996,3,,145,"{""set_name_notes"": ""Scrye Collectible Card Game Checklist & Price Guide First Edition""}"
4005f80a-13bd-4d2c-a40e-e827d367622e,2e3db55d-0824-44dd-a3f0-8d5288175dd8,Limited,shadowfist_limited,"[""Daedalus""]",,1995,6,,323,"{""set_name_notes"": ""Scrye Collectible Card Game Checklist & Price Guide First Edition""}"
6fd73195-49a5-429d-b514-b71a720afa4d,2e3db55d-0824-44dd-a3f0-8d5288175dd8,Netherworld,shadowfist_netherworld,"[""Daedalus""]",,1995,8,,134,"{""set_name_notes"": ""Scrye Collectible Card Game Checklist & Price Guide First Edition""}"
47eec7d6-f666-493e-8562-e418cdae3035,2e3db55d-0824-44dd-a3f0-8d5288175dd8,Standard,shadowfist_standard,"[""Daedalus""]",,1995,10,,323,"{""set_name_notes"": ""Scrye Collectible Card Game Checklist & Price Guide First Edition""}"
